elapsed_s,stream,joint,deg
33.7166,maxon,right_wrist,-12.262
33.7184,maxon,right_wrist,-13.028
33.7193,maxon,right_wrist,-13.713
33.7199,maxon,right_wrist,-14.399
33.7205,maxon,right_wrist,-15.087
33.7209,neck,head_2,-4.922
33.7222,maxon,right_wrist,-15.773
33.7232,maxon,right_wrist,-16.458
33.7242,maxon,right_wrist,-17.068
33.7248,maxon,right_wrist,-17.676
33.7253,maxon,right_wrist,-18.286
33.7257,neck,head_2,-5.361
33.7258,arm,right_elbow,69.266
33.7269,maxon,right_wrist,-18.894
33.7280,maxon,right_wrist,-19.504
33.7287,maxon,right_wrist,-20.034
33.7295,maxon,right_wrist,-20.566
33.7298,neck,head_2,-5.801
33.7299,arm,right_shoulder_2,23.467
33.7309,maxon,right_wrist,-21.099
33.7314,maxon,right_wrist,-21.629
33.7332,maxon,right_wrist,-22.161
33.7338,maxon,right_wrist,-22.616
33.7346,maxon,right_wrist,-23.070
33.7349,neck,head_2,-6.328
33.7360,maxon,right_wrist,-23.525
33.7365,maxon,right_wrist,-23.977
33.7380,maxon,right_wrist,-24.431
33.7386,maxon,right_wrist,-24.808
33.7389,neck,head_2,-6.855
33.7390,arm,right_elbow,69.213
33.7400,maxon,right_wrist,-25.184
33.7405,maxon,right_wrist,-25.561
33.7417,maxon,right_wrist,-25.938
33.7431,maxon,right_wrist,-26.314
33.7434,neck,head_2,-7.383
33.7446,maxon,right_wrist,-26.613
33.7452,maxon,right_wrist,-26.912
33.7458,maxon,right_wrist,-27.213
33.7463,maxon,right_wrist,-27.512
33.7467,arm,left_shoulder_2,12.259
33.7480,maxon,right_wrist,-27.811
33.7486,maxon,right_wrist,-28.032
33.7493,maxon,right_wrist,-28.256
33.7498,neck,head_2,-7.910
33.7508,maxon,right_wrist,-28.477
33.7514,maxon,right_wrist,-28.698
33.7529,maxon,right_wrist,-28.919
33.7538,maxon,right_wrist,-29.064
33.7544,maxon,right_wrist,-29.207
33.7548,neck,head_2,-8.525
33.7549,arm,right_elbow,69.151
33.7558,maxon,right_wrist,-29.353
33.7564,maxon,right_wrist,-29.496
33.7581,maxon,right_wrist,-29.642
33.7587,maxon,right_wrist,-29.712
33.7592,maxon,right_wrist,-29.785
33.7597,neck,head_2,-9.141
33.7607,maxon,right_wrist,-29.858
33.7612,maxon,right_wrist,-29.928
33.7616,arm,waist_joint,23.912
33.7616,arm,right_shoulder_2,23.416
33.7631,maxon,right_wrist,-30.001
33.7639,neck,head_2,-9.756
33.7688,neck,head_2,-10.371
33.7689,arm,right_elbow,69.099
33.7745,neck,head_2,-11.074
33.7788,neck,head_2,-11.689
33.7833,arm,right_elbow,69.046
33.7860,neck,head_2,-12.305
33.7889,neck,head_2,-13.008
33.7945,neck,head_2,-13.623
33.7946,arm,right_shoulder_2,23.366
33.7984,neck,head_2,-14.238
33.7985,arm,right_elbow,68.993
33.8018,arm,left_shoulder_1,125.647
33.8024,neck,head_2,-14.854
33.8079,neck,head_2,-15.469
33.8128,neck,head_2,-15.996
33.8135,arm,right_elbow,68.941
33.8218,arm,right_shoulder_1,61.442
33.8273,neck,head_2,-16.611
33.8866,neck,head_2,-19.951
33.8868,arm,right_shoulder_2,23.290
33.8868,arm,right_elbow,68.826
33.8907,arm,left_elbow,-74.215
33.8947,neck,head_2,-19.863
33.9005,arm,waist_joint,23.962
33.9035,neck,head_2,-19.775
33.9036,arm,right_elbow,68.773
33.9074,arm,left_shoulder_2,12.208
33.9086,neck,head_2,-19.688
33.9218,neck,head_2,-19.512
33.9220,arm,right_elbow,68.717
33.9238,neck,head_2,-19.424
33.9259,arm,right_shoulder_2,23.240
33.9288,neck,head_2,-19.248
33.9337,neck,head_2,-19.160
33.9387,neck,head_2,-18.984
33.9439,neck,head_2,-18.809
33.9487,neck,head_2,-18.633
33.9520,arm,right_elbow,68.770
33.9549,arm,right_elbow,68.822
33.9583,arm,right_shoulder_2,23.299
33.9583,arm,right_elbow,68.895
33.9596,neck,head_2,-18.457
33.9648,neck,head_2,-18.105
33.9649,arm,right_shoulder_2,23.357
33.9649,arm,right_elbow,69.075
33.9668,arm,right_elbow,69.130
33.9689,neck,head_2,-17.930
33.9690,arm,right_elbow,69.205
33.9716,arm,right_shoulder_2,23.428
33.9716,arm,right_elbow,69.292
33.9738,neck,head_2,-17.754
33.9739,arm,right_elbow,69.381
33.9756,arm,right_shoulder_2,23.478
33.9756,arm,right_elbow,69.445
33.9770,arm,right_elbow,69.496
33.9789,neck,head_2,-17.490
33.9790,arm,right_elbow,69.584
33.9807,arm,right_shoulder_2,23.547
33.9807,arm,right_elbow,69.656
33.9820,arm,right_elbow,69.710
33.9838,neck,head_2,-17.314
33.9839,arm,right_elbow,69.800
33.9858,arm,right_shoulder_2,23.623
33.9858,arm,right_elbow,69.887
33.9870,arm,right_elbow,69.943
33.9889,neck,head_2,-17.051
33.9890,arm,right_shoulder_2,23.689
33.9890,arm,right_elbow,70.086
33.9908,arm,right_elbow,70.217
33.9920,arm,right_shoulder_2,23.760
33.9920,arm,right_elbow,70.301
33.9938,neck,head_2,-16.787
33.9939,arm,right_elbow,70.403
33.9956,arm,right_shoulder_2,23.825
33.9956,arm,right_elbow,70.497
33.9969,arm,right_elbow,70.572
33.9988,neck,head_2,-16.611
33.9989,arm,right_shoulder_2,23.888
33.9989,arm,right_elbow,70.688
34.0006,arm,right_elbow,70.787
34.0022,arm,right_shoulder_2,23.953
34.0022,arm,right_elbow,70.885
34.0039,neck,head_2,-16.348
34.0040,arm,right_elbow,70.994
34.0057,arm,right_shoulder_2,24.024
34.0057,arm,right_elbow,71.097
34.0071,arm,right_elbow,71.188
34.0089,neck,head_2,-16.084
34.0090,arm,right_shoulder_2,24.094
34.0090,arm,right_elbow,71.309
34.0107,arm,right_elbow,71.424
34.0120,arm,left_shoulder_1,125.697
34.0120,arm,right_shoulder_2,24.159
34.0120,arm,right_elbow,71.506
34.0139,neck,head_2,-15.820
34.0140,arm,right_elbow,71.639
34.0157,arm,right_shoulder_2,24.242
34.0157,arm,right_elbow,71.756
34.0168,arm,right_elbow,71.835
34.0190,neck,head_2,-15.557
34.0191,arm,right_shoulder_2,24.321
34.0191,arm,right_elbow,71.996
34.0209,arm,right_elbow,72.117
34.0221,arm,right_shoulder_2,24.389
34.0221,arm,right_elbow,72.201
34.0246,neck,head_2,-15.293
34.0247,arm,right_shoulder_2,24.451
34.0247,arm,right_elbow,72.392
34.0259,arm,right_elbow,72.479
34.0295,neck,head_2,-15.029
34.0296,arm,waist_joint,24.012
34.0296,arm,right_shoulder_2,24.569
34.0296,arm,right_elbow,72.749
34.0308,arm,right_elbow,72.841
34.0320,arm,right_shoulder_2,24.628
34.0320,arm,right_elbow,72.927
34.0347,neck,head_2,-14.766
34.0349,arm,right_shoulder_2,24.700
34.0349,arm,right_elbow,73.145
34.0367,arm,right_elbow,73.283
34.0384,neck,head_2,-14.414
34.0386,arm,right_shoulder_2,24.793
34.0386,arm,right_elbow,73.427
34.0409,arm,right_shoulder_2,24.852
34.0409,arm,right_elbow,73.605
34.0421,arm,right_elbow,73.696
34.0447,arm,right_shoulder_2,24.950
34.0447,arm,right_elbow,73.899
34.0459,arm,right_elbow,73.993
34.0470,arm,right_shoulder_2,25.011
34.0470,arm,right_elbow,74.083
34.0490,arm,right_elbow,74.136
34.0507,neck,head_2,-14.150
34.0509,arm,right_elbow,74.188
34.0521,neck,head_2,-13.887
34.0547,neck,head_2,-13.623
34.0549,arm,right_shoulder_2,25.126
34.0549,arm,right_elbow,74.431
34.0566,arm,left_shoulder_2,12.158
34.0566,arm,right_elbow,74.571
34.0588,neck,head_2,-13.271
34.0589,arm,right_shoulder_2,25.231
34.0589,arm,right_elbow,74.750
34.0607,arm,right_elbow,74.893
34.0619,arm,right_shoulder_2,25.309
34.0619,arm,right_elbow,74.986
34.0638,neck,head_2,-13.008
34.0639,arm,right_shoulder_2,25.362
34.0639,arm,right_elbow,75.146
34.0657,arm,right_elbow,75.286
34.0669,arm,right_shoulder_2,25.440
34.0669,arm,right_elbow,75.381
34.0688,neck,head_2,-12.656
34.0690,arm,right_shoulder_2,25.495
34.0690,arm,right_elbow,75.547
34.0706,arm,right_elbow,75.682
34.0718,arm,right_shoulder_2,25.569
34.0718,arm,right_elbow,75.774
34.0737,neck,head_2,-12.393
34.0738,arm,right_shoulder_2,25.622
34.0738,arm,right_elbow,75.933
34.0757,arm,right_elbow,76.084
34.0770,arm,right_shoulder_2,25.704
34.0770,arm,right_elbow,76.181
34.0788,neck,head_2,-12.041
34.0789,arm,right_shoulder_2,25.755
34.0789,arm,right_elbow,76.336
34.0810,arm,right_shoulder_2,25.807
34.0810,arm,right_elbow,76.493
34.0838,arm,right_shoulder_2,25.879
34.0838,arm,right_elbow,76.711
34.0859,arm,right_shoulder_2,25.933
34.0859,arm,right_elbow,76.877
34.0871,arm,right_elbow,76.967
34.0883,arm,right_shoulder_2,25.994
34.0883,arm,right_elbow,77.059
34.0890,arm,right_elbow,77.113
34.0902,arm,right_elbow,77.210
34.0958,neck,head_2,-11.426
34.0960,arm,right_shoulder_2,26.185
34.0960,arm,right_elbow,77.637
34.0988,neck,head_2,-10.811
34.0989,arm,right_shoulder_2,26.259
34.0989,arm,right_elbow,77.858
34.1011,arm,right_shoulder_2,26.311
34.1011,arm,right_elbow,78.015
34.1034,neck,head_2,-10.547
34.1035,arm,right_shoulder_2,26.391
34.1035,arm,right_elbow,78.257
34.1042,arm,right_elbow,78.320
34.1048,arm,right_elbow,78.382
34.1055,arm,left_elbow,-74.165
34.1055,arm,right_shoulder_2,26.455
34.1055,arm,right_elbow,78.450
34.1061,arm,right_elbow,78.512
34.1068,arm,right_elbow,78.573
34.1074,arm,right_shoulder_2,26.516
34.1074,arm,right_elbow,78.635
34.1080,neck,head_2,-10.195
34.1081,arm,right_elbow,78.702
34.1087,arm,right_elbow,78.763
34.1094,arm,right_shoulder_2,26.581
34.1094,arm,right_elbow,78.830
34.1100,arm,right_elbow,78.891
34.1106,arm,right_elbow,78.952
34.1112,arm,right_shoulder_2,26.641
34.1112,arm,right_elbow,79.013
34.1119,arm,right_elbow,79.073
34.1125,arm,right_elbow,79.135
34.1131,neck,head_2,-9.844
34.1132,arm,right_shoulder_2,26.703
34.1132,arm,right_elbow,79.200
34.1139,arm,right_elbow,79.268
34.1145,arm,right_elbow,79.330
34.1151,arm,right_shoulder_2,26.766
34.1151,arm,right_elbow,79.391
34.1157,arm,right_elbow,79.451
34.1163,arm,right_elbow,79.512
34.1170,arm,right_shoulder_2,26.827
34.1170,arm,right_elbow,79.575
34.1176,neck,head_2,-9.580
34.1177,arm,right_elbow,79.649
34.1184,arm,right_elbow,79.711
34.1190,arm,right_shoulder_2,26.893
34.1190,arm,right_elbow,79.773
34.1197,arm,right_elbow,79.844
34.1204,arm,right_elbow,79.907
34.1210,arm,right_shoulder_2,26.958
34.1210,arm,right_elbow,79.969
34.1217,arm,right_elbow,80.038
34.1224,arm,right_elbow,80.101
34.1230,neck,head_2,-9.229
34.1230,arm,right_shoulder_2,27.024
34.1230,arm,right_elbow,80.168
34.1237,arm,right_elbow,80.230
34.1243,arm,right_elbow,80.293
34.1249,arm,right_shoulder_2,27.085
34.1249,arm,right_elbow,80.354
34.1256,arm,right_elbow,80.414
34.1390,maxon,right_wrist,-30.061
34.1396,maxon,right_wrist,-30.114
34.1402,maxon,right_wrist,-30.167
34.1408,maxon,right_wrist,-30.219
34.1413,maxon,right_wrist,-30.272
34.1422,maxon,right_wrist,-30.327
34.1431,maxon,right_wrist,-30.418
34.1439,maxon,right_wrist,-30.511
34.1445,maxon,right_wrist,-30.604
34.1450,maxon,right_wrist,-30.696
34.1456,maxon,right_wrist,-30.789
34.1462,maxon,right_wrist,-30.920
34.1468,maxon,right_wrist,-31.048
34.1478,maxon,right_wrist,-31.179
34.1487,maxon,right_wrist,-31.307
34.1493,maxon,right_wrist,-31.437
34.1499,maxon,right_wrist,-31.598
34.1504,maxon,right_wrist,-31.761
34.1510,maxon,right_wrist,-31.924
34.1516,maxon,right_wrist,-32.085
34.1526,maxon,right_wrist,-32.248
34.1535,maxon,right_wrist,-32.439
34.1542,maxon,right_wrist,-32.633
34.1548,maxon,right_wrist,-32.823
34.1553,maxon,right_wrist,-33.017
34.1559,maxon,right_wrist,-33.208
34.1564,maxon,right_wrist,-33.426
34.1571,maxon,right_wrist,-33.645
34.1580,maxon,right_wrist,-33.863
34.1589,maxon,right_wrist,-34.081
34.1594,maxon,right_wrist,-34.300
34.1600,maxon,right_wrist,-34.541
34.1605,maxon,right_wrist,-34.782
34.1610,maxon,right_wrist,-35.023
34.1616,maxon,right_wrist,-35.264
34.1623,maxon,right_wrist,-35.505
34.1632,maxon,right_wrist,-35.867
34.1642,maxon,right_wrist,-36.226
34.1648,maxon,right_wrist,-36.588
34.1655,maxon,right_wrist,-36.947
34.1661,maxon,right_wrist,-37.308
34.1667,maxon,right_wrist,-37.590
34.1675,maxon,right_wrist,-37.873
34.1685,maxon,right_wrist,-38.155
34.1695,maxon,right_wrist,-38.438
34.1702,maxon,right_wrist,-38.720
34.1708,maxon,right_wrist,-39.016
34.1714,maxon,right_wrist,-39.310
34.1719,maxon,right_wrist,-39.604
34.1730,maxon,right_wrist,-39.897
34.1736,maxon,right_wrist,-40.194
34.1742,maxon,right_wrist,-40.495
34.1750,maxon,right_wrist,-40.799
34.1756,maxon,right_wrist,-41.100
34.1761,maxon,right_wrist,-41.404
34.1766,maxon,right_wrist,-41.708
34.1772,maxon,right_wrist,-42.014
34.1782,maxon,right_wrist,-42.323
34.1788,maxon,right_wrist,-42.632
34.1795,maxon,right_wrist,-42.938
34.1802,maxon,right_wrist,-43.247
34.1808,maxon,right_wrist,-43.556
34.1813,maxon,right_wrist,-43.867
34.1819,maxon,right_wrist,-44.176
34.1826,maxon,right_wrist,-44.488
34.1835,maxon,right_wrist,-44.797
34.1840,maxon,right_wrist,-45.105
34.1848,maxon,right_wrist,-45.414
34.1856,maxon,right_wrist,-45.721
34.1862,maxon,right_wrist,-46.030
34.1866,neck,head_2,-5.625
34.1867,arm,right_shoulder_1,61.494
34.1867,arm,right_shoulder_2,27.147
34.1867,arm,right_elbow,80.552
34.1879,maxon,right_wrist,-46.338
34.1885,maxon,right_wrist,-46.642
34.1888,neck,head_2,-5.273
34.1900,maxon,right_wrist,-46.946
34.1906,maxon,right_wrist,-47.247
34.1918,maxon,right_wrist,-47.551
34.1930,maxon,right_wrist,-47.855
34.1936,maxon,right_wrist,-48.152
34.1939,neck,head_2,-5.010
34.1950,maxon,right_wrist,-48.445
34.1956,maxon,right_wrist,-48.742
34.1967,maxon,right_wrist,-49.038
34.1980,maxon,right_wrist,-49.332
34.1986,maxon,right_wrist,-49.616
34.1989,neck,head_2,-4.746
34.1990,arm,right_elbow,80.467
34.2000,maxon,right_wrist,-49.899
34.2007,maxon,right_wrist,-50.183
34.2013,maxon,right_wrist,-50.467
34.2017,arm,right_elbow,80.415
34.2030,maxon,right_wrist,-50.751
34.2037,maxon,right_wrist,-51.019
34.2043,maxon,right_wrist,-51.288
34.2046,neck,head_2,-4.482
34.2047,arm,right_shoulder_2,27.071
34.2047,arm,right_elbow,80.328
34.2057,maxon,right_wrist,-51.559
34.2063,maxon,right_wrist,-51.828
34.2066,arm,right_elbow,80.274
34.2079,maxon,right_wrist,-52.097
34.2082,neck,head_2,-4.219
34.2083,arm,right_elbow,80.210
34.2092,maxon,right_wrist,-52.348
34.2097,maxon,right_wrist,-52.596
34.2106,maxon,right_wrist,-52.847
34.2109,arm,right_shoulder_2,26.999
34.2109,arm,right_elbow,80.115
34.2118,maxon,right_wrist,-53.098
34.2127,maxon,right_wrist,-53.350
34.2135,maxon,right_wrist,-53.435
34.2138,neck,head_2,-3.955
34.2139,arm,waist_joint,24.062
34.2139,arm,right_elbow,79.978
34.2149,maxon,right_wrist,-53.520
34.2157,maxon,right_wrist,-53.608
34.2163,maxon,right_wrist,-53.694
34.2166,arm,right_shoulder_2,26.912
34.2166,arm,right_elbow,79.858
34.2180,maxon,right_wrist,-53.779
34.2187,maxon,right_wrist,-54.000
34.2193,maxon,right_wrist,-54.221
34.2196,neck,head_2,-3.691
34.2197,arm,right_elbow,79.802
34.2208,maxon,right_wrist,-54.442
34.2214,maxon,right_wrist,-54.663
34.2232,maxon,right_wrist,-54.881
34.2238,maxon,right_wrist,-55.077
34.2243,maxon,right_wrist,-55.271
34.2246,neck,head_2,-3.516
34.2247,arm,right_shoulder_2,26.825
34.2247,arm,right_elbow,79.603
34.2258,maxon,right_wrist,-55.467
34.2264,maxon,right_wrist,-55.660
34.2267,arm,right_elbow,79.494
34.2280,maxon,right_wrist,-55.856
34.2287,maxon,right_wrist,-56.019
34.2292,maxon,right_wrist,-56.185
34.2295,neck,head_2,-3.340
34.2296,arm,right_shoulder_2,26.728
34.2296,arm,right_elbow,79.314
34.2308,maxon,right_wrist,-56.350
34.2314,maxon,right_wrist,-56.516
34.2318,arm,right_elbow,79.182
34.2331,maxon,right_wrist,-56.679
34.2337,maxon,right_wrist,-56.812
34.2342,maxon,right_wrist,-56.946
34.2345,neck,head_2,-3.164
34.2346,arm,right_shoulder_2,26.619
34.2346,arm,right_elbow,78.987
34.2356,maxon,right_wrist,-57.079
34.2364,maxon,right_wrist,-57.209
34.2368,arm,right_elbow,78.839
34.2379,maxon,right_wrist,-57.342
34.2387,maxon,right_wrist,-57.438
34.2392,maxon,right_wrist,-57.536
34.2395,neck,head_2,-2.988
34.2396,arm,right_shoulder_2,26.498
34.2396,arm,right_elbow,78.628
34.2406,maxon,right_wrist,-57.631
34.2414,maxon,right_wrist,-57.727
34.2418,arm,right_shoulder_2,26.445
34.2418,arm,right_elbow,78.468
34.2429,maxon,right_wrist,-57.824
34.2435,maxon,right_wrist,-57.880
34.2438,neck,head_2,-2.812
34.2439,arm,right_shoulder_2,26.389
34.2439,arm,right_elbow,78.301
34.2448,maxon,right_wrist,-57.938
34.2453,maxon,right_wrist,-57.995
34.2457,arm,right_elbow,78.160
34.2466,maxon,right_wrist,-58.051
34.2470,arm,right_shoulder_2,26.308
34.2470,arm,right_elbow,78.062
34.2481,maxon,right_wrist,-58.108
34.2489,neck,head_2,-2.725
34.2490,arm,left_shoulder_1,125.748
34.2490,arm,right_shoulder_2,26.251
34.2490,arm,right_elbow,77.889
34.2507,arm,right_elbow,77.745
34.2517,maxon,right_wrist,-58.166
34.2520,arm,right_shoulder_2,26.167
34.2520,arm,right_elbow,77.637
34.2544,neck,head_2,-2.549
34.2546,arm,right_shoulder_2,26.092
34.2546,arm,right_elbow,77.414
34.2559,arm,right_elbow,77.299
34.2567,maxon,right_wrist,-58.103
34.2571,arm,right_shoulder_2,26.017
34.2571,arm,right_elbow,77.192
34.2585,maxon,right_wrist,-58.035
34.2588,neck,head_2,-2.461
34.2589,arm,right_shoulder_2,25.961
34.2589,arm,right_elbow,77.024
34.2604,maxon,right_wrist,-57.940
34.2607,arm,right_shoulder_2,25.905
34.2607,arm,right_elbow,76.859
34.2616,maxon,right_wrist,-57.890
34.2620,arm,right_elbow,76.745
34.2636,maxon,right_wrist,-57.767
34.2639,neck,head_2,-2.285
34.2640,arm,right_shoulder_2,25.802
34.2640,arm,right_elbow,76.553
34.2650,maxon,right_wrist,-57.689
34.2655,maxon,right_wrist,-57.614
34.2659,arm,right_shoulder_2,25.742
34.2659,arm,right_elbow,76.373
34.2667,maxon,right_wrist,-57.536
34.2671,arm,right_elbow,76.259
34.2681,maxon,right_wrist,-57.460
34.2687,maxon,right_wrist,-57.310
34.2692,maxon,right_wrist,-57.159
34.2695,neck,head_2,-2.197
34.2696,arm,right_shoulder_2,25.623
34.2696,arm,right_elbow,76.016
34.2705,maxon,right_wrist,-57.008
34.2708,arm,right_elbow,75.898
34.2719,maxon,right_wrist,-56.858
34.2729,maxon,right_wrist,-56.707
34.2736,maxon,right_wrist,-56.561
34.2739,neck,head_2,-2.109
34.2740,arm,right_shoulder_2,25.438
34.2740,arm,right_elbow,75.466
34.2750,maxon,right_wrist,-56.418
34.2756,maxon,right_wrist,-56.273
34.2759,arm,right_shoulder_2,25.351
34.2759,arm,right_elbow,75.203
34.2769,maxon,right_wrist,-56.129
34.2780,maxon,right_wrist,-55.984
34.2787,maxon,right_wrist,-55.811
34.2792,maxon,right_wrist,-55.637
34.2795,neck,head_2,-2.021
34.2796,arm,right_shoulder_2,25.225
34.2796,arm,right_elbow,74.829
34.2806,maxon,right_wrist,-55.467
34.2810,arm,right_elbow,74.692
34.2820,maxon,right_wrist,-55.293
34.2832,maxon,right_wrist,-55.120
34.2837,maxon,right_wrist,-54.919
34.2843,maxon,right_wrist,-54.716
34.2846,neck,head_2,-1.934
34.2847,arm,left_shoulder_2,12.108
34.2847,arm,right_shoulder_2,25.051
34.2847,arm,right_elbow,74.312
34.2857,maxon,right_wrist,-54.515
34.2863,maxon,right_wrist,-54.314
34.2868,arm,right_shoulder_2,24.980
34.2868,arm,right_elbow,74.099
34.2880,maxon,right_wrist,-54.113
34.2885,maxon,right_wrist,-53.882
34.2888,neck,head_2,-1.846
34.2889,arm,right_shoulder_2,24.905
34.2889,arm,right_elbow,73.877
34.2900,maxon,right_wrist,-53.651
34.2905,maxon,right_wrist,-53.422
34.2908,arm,right_shoulder_2,24.839
34.2908,arm,right_elbow,73.681
34.2918,maxon,right_wrist,-53.191
34.2927,maxon,right_wrist,-52.963
34.2936,maxon,right_wrist,-52.704
34.2942,maxon,right_wrist,-52.446
34.2946,arm,right_shoulder_2,24.711
34.2946,arm,right_elbow,73.295
34.2956,maxon,right_wrist,-52.187
34.2959,arm,right_elbow,73.154
34.2971,maxon,right_wrist,-51.926
34.2981,maxon,right_wrist,-51.667
34.2988,maxon,right_wrist,-51.381
34.2993,maxon,right_wrist,-51.095
34.2996,neck,head_2,-1.758
34.2997,arm,right_shoulder_2,24.533
34.2997,arm,right_elbow,72.762
34.3006,maxon,right_wrist,-50.806
34.3010,arm,right_elbow,72.637
34.3023,maxon,right_wrist,-50.520
34.3033,maxon,right_wrist,-50.231
34.3036,arm,right_shoulder_2,24.400
34.3036,arm,right_elbow,72.368
34.3043,arm,right_elbow,72.303
34.3051,arm,right_elbow,72.223
34.3057,arm,right_shoulder_2,24.329
34.3057,arm,right_elbow,72.160
34.3063,arm,right_elbow,72.096
34.3070,arm,right_elbow,72.031
34.3076,arm,right_shoulder_2,24.264
34.3076,arm,right_elbow,71.966
34.3083,arm,right_elbow,71.903
34.3089,arm,right_elbow,71.840
34.3097,arm,right_shoulder_2,24.195
34.3097,arm,right_elbow,71.763
34.3103,arm,right_elbow,71.698
34.3115,maxon,right_wrist,-49.917
34.3126,maxon,right_wrist,-49.600
34.3135,maxon,right_wrist,-49.284
34.3141,maxon,right_wrist,-48.968
34.3147,maxon,right_wrist,-48.651
34.3152,maxon,right_wrist,-48.307
34.3157,maxon,right_wrist,-47.963
34.3163,maxon,right_wrist,-47.619
34.3168,maxon,right_wrist,-47.275
34.3178,maxon,right_wrist,-46.929
34.3187,maxon,right_wrist,-46.557
34.3198,maxon,right_wrist,-46.183
34.3204,maxon,right_wrist,-45.811
34.3210,maxon,right_wrist,-45.437
34.3215,maxon,right_wrist,-45.065
34.3221,maxon,right_wrist,-44.664
34.3234,maxon,right_wrist,-44.262
34.3241,maxon,right_wrist,-43.860
34.3246,maxon,right_wrist,-43.458
34.3251,maxon,right_wrist,-43.056
34.3257,maxon,right_wrist,-42.461
34.3263,maxon,right_wrist,-41.869
34.3268,maxon,right_wrist,-41.273
34.3277,maxon,right_wrist,-40.681
34.3287,maxon,right_wrist,-40.086
34.3293,maxon,right_wrist,-39.616
34.3298,maxon,right_wrist,-39.149
34.3304,maxon,right_wrist,-38.679
34.3308,arm,right_shoulder_2,23.362
34.3308,arm,right_elbow,69.283
34.3325,maxon,right_wrist,-38.210
34.3333,maxon,right_wrist,-37.740
34.3341,maxon,right_wrist,-37.243
34.3347,maxon,right_wrist,-36.743
34.3352,maxon,right_wrist,-36.246
34.3356,arm,right_shoulder_2,23.223
34.3356,arm,right_elbow,68.869
34.3367,maxon,right_wrist,-35.749
34.3370,arm,right_elbow,68.751
34.3380,maxon,right_wrist,-35.252
34.3387,maxon,right_wrist,-34.724
34.3394,maxon,right_wrist,-34.197
34.3398,arm,right_shoulder_2,23.113
34.3398,arm,right_elbow,68.542
34.3406,maxon,right_wrist,-33.672
34.3412,maxon,right_wrist,-33.145
34.3415,arm,right_elbow,68.409
34.3430,maxon,right_wrist,-32.617
34.3435,maxon,right_wrist,-32.063
34.3444,maxon,right_wrist,-31.508
34.3447,neck,head_2,-1.846
34.3448,arm,right_shoulder_2,22.990
34.3448,arm,right_elbow,68.177
34.3458,maxon,right_wrist,-30.953
34.3464,maxon,right_wrist,-30.398
34.3467,arm,right_elbow,68.041
34.3481,maxon,right_wrist,-29.843
34.3487,maxon,right_wrist,-29.258
34.3494,maxon,right_wrist,-28.675
34.3498,neck,head_2,-1.934
34.3499,arm,right_shoulder_2,22.875
34.3499,arm,right_elbow,67.836
34.3509,maxon,right_wrist,-28.092
34.3515,maxon,right_wrist,-27.507
34.3518,arm,right_elbow,67.714
34.3529,maxon,right_wrist,-26.925
34.3534,maxon,right_wrist,-26.312
34.3538,neck,head_2,-2.021
34.3539,arm,right_shoulder_2,22.795
34.3539,arm,right_elbow,67.597
34.3549,maxon,right_wrist,-25.699
34.3554,maxon,right_wrist,-25.086
34.3558,arm,right_elbow,67.485
34.3566,maxon,right_wrist,-24.474
34.3570,arm,right_shoulder_2,22.734
34.3570,arm,right_elbow,67.417
34.3580,maxon,right_wrist,-23.864
34.3586,maxon,right_wrist,-23.221
34.3589,neck,head_2,-2.197
34.3590,arm,right_elbow,67.317
34.3598,maxon,right_wrist,-22.580
34.3604,maxon,right_wrist,-21.940
34.3607,arm,right_shoulder_2,22.671
34.3607,arm,right_elbow,67.229
34.3616,maxon,right_wrist,-21.300
34.3619,arm,right_elbow,67.167
34.3631,maxon,right_wrist,-20.657
34.3636,maxon,right_wrist,-19.989
34.3639,neck,head_2,-2.373
34.3640,arm,right_shoulder_2,22.620
34.3640,arm,right_elbow,67.078
34.3649,maxon,right_wrist,-19.318
34.3654,maxon,right_wrist,-18.650
34.3658,arm,right_elbow,67.003
34.3669,maxon,right_wrist,-17.980
34.3676,maxon,right_wrist,-17.309
34.3684,maxon,right_wrist,-16.611
34.3687,neck,head_2,-2.637
34.3688,arm,waist_joint,24.112
34.3688,arm,right_shoulder_2,22.558
34.3688,arm,right_elbow,66.897
34.3699,maxon,right_wrist,-15.913
34.3705,maxon,right_wrist,-15.215
34.3708,arm,right_elbow,66.828
34.3717,maxon,right_wrist,-14.517
34.3729,maxon,right_wrist,-13.819
34.3735,maxon,right_wrist,-13.093
34.3738,neck,head_2,-2.988
34.3739,arm,right_shoulder_2,22.504
34.3739,arm,right_elbow,66.737
34.3750,maxon,right_wrist,-12.367
34.3756,maxon,right_wrist,-11.639
34.3760,arm,right_elbow,66.684
34.3768,maxon,right_wrist,-10.914
34.3780,maxon,right_wrist,-10.185
34.3783,neck,head_2,-3.340
34.3784,arm,right_elbow,66.632
34.3809,arm,right_shoulder_2,22.453
34.3815,arm,right_elbow,66.579
34.3834,neck,head_2,-3.691
34.3847,arm,right_elbow,66.526
34.3872,maxon,right_wrist,-9.432
34.3883,maxon,right_wrist,-8.676
34.3891,maxon,right_wrist,-7.920
34.3896,maxon,right_wrist,-7.164
34.3904,maxon,right_wrist,-6.411
34.3910,maxon,right_wrist,-6.127
34.3916,maxon,right_wrist,-5.846
34.3921,maxon,right_wrist,-5.565
34.3931,maxon,right_wrist,-5.283
34.3937,maxon,right_wrist,-5.002
